Year;Latitude;Longitude;Depth;Mw
1981;39.01;29.82;1;3.7
1981;35.84;44.22;6.2;4.5
1981;38.9;37;8.4;4.3
1981;36.33;44.3;3.3;4.1
1981;40.35;26.13;2.8;3.6
1981;39.66;26.49;0.6;3.5
1981;36.35;27.57;1.3;4.3
1981;37.21;30.87;9.8;3.7
1981;40.47;29.21;1;4.3
1981;38.67;26.5;0.4;3.7
1981;39.73;27.81;0.2;3.7
1981;37.3;29.54;1;4.2
1981;37.45;29.75;1;3.8
1981;36.1;27.13;0;4.0
1981;35.88;29.9;5.3;4.6
1981;38.53;26.77;0.5;3.8
1981;38.49;26.8;1;3.6
1981;36.4;28;0;3.6
1981;35.48;26.52;0;4.2
1981;39.01;29.82;1;3.7
1981;35.84;44.22;6.2;4.5
1981;38.9;37;8.4;4.3
1981;36.33;44.3;3.3;4.1
1981;39.66;26.49;0.6;3.5
1981;36.35;27.57;1.3;4.3
1981;37.42;30.3;1;4.0
1981;37.21;30.87;9.8;3.7
1981;40.47;29.21;1;4.3
1981;36.55;26.02;0;3.5
1981;38.67;26.5;0.4;3.7
1981;38.1;37.9;1;4.5
1981;40.3;28.94;0.7;3.9
1981;40.27;28.9;0.2;4.5
1981;39.73;27.81;0.2;3.9
1981;40.23;28.86;0.1;4.6
1981;36.82;28.8;0;3.5
1981;39.35;26.85;0;3.5
1981;37.8;29.1;0;3.5
1981;35.26;26.97;0;4.0
1981;37.3;29.45;1;4.1
1981;37.33;29.5;0;3.7
1981;37.1;31.16;12.6;3.6
1981;35.3;44.7;3.1;4.6
1981;35.8;27.2;1.2;3.7
1981;40.79;29.58;0;3.5
1981;36.17;35.89;6.3;4.7
1981;39.04;26.2;0.5;2.9
1981;37.03;28.91;1;3.6
1981;40;38;3.3;4.5
1981;39.35;27.88;1;3.6
1981;35.43;26.05;0.2;3.9
1981;38.48;26.98;1.2;3.8
1981;39.71;29.01;1;3.5
1981;35.4;27;0;4.2
1981;36.2;28.9;6.8;4.1
1981;38.53;26.9;0.7;3.6
1981;36.13;26.99;0;4.0
1981;39.49;28.1;0;3.6
1981;36.79;30.54;0;3.6
1981;38.61;27.2;0;3.9
1981;38.49;26.9;0;3.8
1981;39.41;27.96;0.7;4.5
1981;35.1;26.4;9.3;3.9
1981;35.54;26.29;8.1;5.1
1981;37.5;29;1;4.1
1981;40.82;27.99;0;3.7
1981;37.14;28.11;0;3.8
1981;37.18;29.59;0;3.8
1981;39.2;28.37;1;3.8
1981;35.9;31;0;3.6
1981;38.2;26.2;0;3.6
1981;37.44;30;0;3.8
1981;39.23;33.21;1;3.9
1981;35.73;27.78;0;3.7
1981;36.21;27.08;11.6;3.7
1981;36.78;28.08;2.2;4.9
1981;37.4;26.71;0;3.5
1981;37.58;27.1;0;3.7
1981;37.41;26.64;1;3.8
1981;37.63;26.94;0;3.7
1981;36.5;26.6;0;3.6
1981;35.79;27.21;10.9;4.2
1981;37.18;28.7;0.8;3.6
1981;39.05;28;0.1;3.6
1981;38.1;27.4;0.5;3.6
1981;40.79;28.09;2.4;4.4
1981;36.44;30.7;5.2;4.2
1981;36.05;28.88;3.7;4.5
1981;36.6;30.52;4.1;3.7
1981;37.1;28;0.9;3.5
1981;36.1;31.1;0;3.5
1981;36.53;30.65;7.6;5.3
1981;36.98;30.42;0;3.7
1981;37.97;26.14;1;3.6
1981;39.94;40.67;5.2;4.4
1981;38.06;26.12;1;3.8
1981;38.96;31.28;0;3.7
1981;38.69;31.2;1.1;3.5
1981;38.85;31.35;0;3.9
1981;38.75;31.16;0;3.5
1981;39;33.1;3.8;4.0
1981;36.7;26.3;0;4.0
1981;35.56;44.51;3.3;4.3
1981;38.91;29.87;0;3.5
1981;36.9;28.2;0;3.7
1981;39.7;44.9;0.3;3.9
1981;37.2;29.9;0;3.8
1981;37.73;31.72;4.2;4.6
1981;39.46;26.45;0.7;3.6
1981;37.51;27.58;0;3.9
1981;40.8;28.09;1.2;4.7
1981;35.97;27.42;4.8;4.2
1981;36.44;36.18;3.6;4.4
1981;36.2;26.86;0.7;3.7
1981;36.35;36.42;5.2;4.6
1981;40.97;40.26;3.3;4.1
1981;37.44;30.7;1.3;3.9
1981;36.36;30.64;6.7;4.3
1981;36.06;30.8;5.8;4.2
1981;36.05;30.82;6;3.9
1981;38.7;30.43;0;3.7
1981;36.12;30.78;6.5;4.5
1981;39.09;27.99;0.2;4.1
1981;36.16;27.74;5.7;4.1
1981;36.21;31.32;7.7;3.5
1981;38.05;38.59;2.4;5.0
1981;35.53;26.25;0;3.7
1981;38.91;26.04;1;3.5
1981;36.31;30.92;0;3.6
1981;38.48;44.91;3.8;4.6
1981;38.62;26.18;0.9;3.5
1981;36.9;28.6;0;4.0
1980;35.18;27.16;6;4.7
1980;38.55;44.98;6.6;4.5
1980;39.54;26.14;0.5;3.6
1980;39.62;26.4;0;3.7
1980;35.56;44.42;5.8;4.5
1980;38.02;27.65;1.5;3.9
1980;35.76;44.35;4.4;4.7
1980;40.86;30.23;0;3.6
1980;38.59;26.75;1.1;3.4
1980;38.8;26.65;1;4.1
1980;35.07;26.92;7.9;4.2
1980;35.87;44.59;6.5;5.2
1980;35.86;26.19;0;3.8
1980;37.9;27.4;2;3.7
1980;38.91;27.67;0;4.0
1980;36.1;29;0;3.7
1980;38.98;27.7;0;3.5
1980;36.91;28.63;5.9;3.9
1980;36.03;31.38;8;4.6
1980;39.19;27.79;0.1;3.5
1980;39.23;27.71;0;4.1
1980;37.52;29.56;0.1;3.5
1980;38.8;26.5;0.1;3.5
1980;38.3;39.3;1;4.2
1980;35.17;26.29;9;3.8
1980;38.79;26.5;0.8;3.6
1980;36.85;30.2;0;3.6
1980;36.9;28.75;0.1;4.1
1980;36.9;28.82;0;4.9
1980;38.76;30.91;0;3.8
1980;38.59;27.42;0.7;3.9
1980;37.07;28.69;0;3.6
1980;39.41;26.1;1.3;3.6
1980;39.33;26.35;0.1;3.5
1980;38.58;26.25;0;3.5
1980;36.19;28.88;0;3.9
1980;39.26;26.07;1;3.8
1980;39.4;26.6;0;3.5
1980;39.35;26.17;1.3;3.6
1980;40.72;29.81;0;3.5
1980;37.97;38.61;6.4;4.5
1980;36.6;28.7;0;3.6
1980;36.64;28.5;0;3.6
1980;36.66;28.55;1.2;3.7
1980;36.85;29.68;0;3.6
1980;39.91;40.31;3.7;5.1
1980;36.5;27.2;0;3.9
1980;35.77;27.1;3.3;3.9
1980;36.6;28.5;0;3.6
1980;35.87;28.37;0;4.1
1980;36.9;28.76;0;3.8
1980;37.6;37.15;6.4;4.0
1980;36.51;28.41;0;3.5
1980;36.3;28.2;0;3.5
1980;36.8;28.48;2.7;3.6
1980;36.99;28.73;0.1;3.9
1980;37;28.8;2.6;4.9
1980;40.21;33.07;0;3.9
1980;38.89;27.8;0;3.5
1980;38.12;30.9;0.1;4.0
1980;38.07;30.84;0.6;4.4
1980;40.09;33.17;3.3;4.1
1980;38.2;26.3;0;3.7
1980;40.13;28.15;0.8;3.5
1980;35.32;31.86;6.5;4.1
1980;36.7;30.5;0.3;3.9
1980;35.18;28.03;8.1;4.3
1980;37.53;29.6;0;3.6
1980;37.66;29.62;0;3.8
1980;39.26;28.7;0;3.6
1980;37.56;29.66;0.7;3.8
1980;37.61;29.63;1;4.2
1980;39.29;28.75;0.8;3.5
1980;38.77;26.89;0.9;3.5
1980;39.36;28.8;0;3.5
1980;37.89;28.56;0;3.6
1980;39.1;29.46;0;3.7
1980;35.73;27.14;0;4.3
1980;37.64;36.15;1;4.2
1980;37.48;29.6;0;3.5
1980;39.13;26.06;2.9;3.5
1980;38.7;26.6;0.8;3.5
1980;37.84;29.01;0;3.8
1980;37.66;29.06;0;3.6
1980;35.08;27.21;1;4.3
1980;36.4;28;0;3.7
1980;36.41;27.65;1.4;4.1
1980;38.86;31.35;0;3.6
1980;39.37;28.12;0;4.1
1980;39.34;28.14;0;3.8
1980;39.38;28.11;0.6;3.6
1980;39.38;28.08;0;3.5
1980;36.69;29.06;0;3.6
1980;36.5;26.7;0;3.9
1980;37.82;29.23;0;3.6
1980;35.74;26.15;0;3.9
1980;35.76;26.17;0;4.0
1980;35.72;26.13;0.3;3.9
1980;37.42;26.57;0;3.6
1980;36.8;31.7;0;3.5
1980;38.54;40.83;5.3;5.1
1980;38.8;29.17;0;4.3
1980;36.55;26.6;0.9;3.7
1980;36.17;33.95;4.2;4.2
1980;35.72;28.56;0;3.6
1980;35.15;29.04;0;3.7
1980;35.48;26.57;5;4.4
1980;38.77;26.42;0;3.5
1980;36.06;27.77;10.8;3.8
1980;37.84;28.84;1;3.6
1980;40.16;41.98;1;4.5
1980;38.97;31.77;2.9;4.0
1980;37.57;35.92;5;4.5
1980;40;32.9;1.3;3.7
1980;35.77;27.3;0;4.6
1980;35.89;27.35;5.7;5.6
1980;38.9;32.6;3.3;4.3
1980;38.4;26.94;0;3.9
1980;39.16;28.92;0;3.5
1980;39.18;28.93;3.6;3.8
1980;39.19;28.92;2.9;3.5
1980;39.17;28.92;0.3;3.7
1980;39.22;28.97;2.2;4.3
1980;39.24;28.97;1;3.5
1980;39.14;28.98;3.5;4.1
1980;35.68;29.81;3.8;5.3
1980;39.16;28.97;1;3.9
1980;39.58;40.15;3.3;4.6
1980;37.07;28.73;3.2;4.1
1980;35.28;27.93;5.3;4.4
1980;39.07;28.86;3.8;4.8
1980;38.75;26.52;1.5;3.8
1980;40.65;42.57;0.3;4.3
1980;39.06;28.88;1;3.7
1980;37.57;29.54;0;3.6
1980;39.26;30.12;0;3.7
1980;40.4;42.2;0;4.0
1980;38.68;26.65;1;3.4
1980;38.53;27.2;1;3.6
1980;37.94;27.51;1;3.5
1980;36.68;27.34;0;3.8
1980;36.96;27.84;0;3.9
1980;36.46;26.61;15.3;3.5
1980;35.99;28.24;7.2;4.3
1980;38.71;26.38;0.8;3.5
1980;41.12;35.19;1;3.8
1980;39.17;29.01;1;3.5
1980;37.37;30.42;0;3.5
1980;38.91;26.71;0;3.6
1980;38.13;27.75;0;4.2
1980;39.26;29.39;0.6;4.6
1980;39.17;29.39;1;3.5
1980;40.2;29.3;0;3.5
1980;35.3;26.98;0;3.9
1980;39.24;29.37;1;3.6
1980;39.24;29.38;1;3.6
1980;35.25;26.98;1;4.1
1980;38.75;26.52;1;3.5
1980;36.76;31.29;0;3.5
1980;40.4;26;1;3.8
1980;40.42;26.04;1;3.8
1980;35.78;31.03;6.6;4.3
1980;36.95;27.89;0.4;4.1
1980;35.94;31.2;1;4.0
1980;36.98;27.92;0.7;4.1
1980;37.91;30.87;0.9;3.5
1980;37.91;38.19;2.9;4.1
1980;39.1;29.35;1;4.4
1980;35.1;26.88;7.7;4.3
1980;36.5;29.3;1;3.9
1980;39.38;28.29;0.2;4.1
1980;35.98;31.57;7.7;4.0
1980;37.1;30.99;0;3.5
1980;38.59;31.77;0;3.5
1980;38.51;31.71;3.3;3.8
1980;36.43;26.95;14.4;3.9
1980;40.27;30.83;0;4.2
1980;36.56;36.38;3.2;4.6
1979;36.1;31.44;7.9;4.0
1979;35.51;27.34;6.2;4.4
1979;36.22;31.49;9.3;5.3
1979;38.4;42.6;3.3;4.4
1979;37.52;35.85;4.7;5.1
1979;40.46;28.53;1.1;3.6
1979;38.78;31.1;0;3.5
1979;35.64;26.23;0.7;3.8
1979;36.51;27.79;1;4.0
1979;38.64;26.55;1;3.6
1979;36.04;29.1;1;4.1
1979;38.87;26.61;2.3;3.5
1979;40.53;30.04;1;3.5
1979;35.77;30.8;6.7;3.9
1979;39.13;29.73;0;3.5
1979;36.89;27.93;0.5;4.3
1979;36.83;27.99;1;4.0
1979;35.37;26.54;0.5;4.0
1979;36.7;27.21;0;3.9
1979;36.91;27.8;1;3.9
1979;38.59;26.2;1;3.6
1979;36.8;27.77;1;4.2
1979;38.71;26.21;2.2;3.5
1979;37.39;28.06;0;3.6
1979;37.31;27.97;0;3.7
1979;35.46;26.57;1.6;4.0
1979;37.11;27.85;0;3.6
1979;37.19;28;0;3.6
1979;37.2;27.8;0;3.6
1979;37.5;28.2;0;3.7
1979;39.41;27.85;0.4;4.0
1979;39.35;27.94;1;4.2
1979;39.45;27.86;1;3.5
1979;39.05;29.7;0.3;3.5
1979;40.84;27.73;0.2;4.0
1979;38.78;26.4;0.7;3.6
1979;40.67;27.36;1.4;3.7
1979;37.7;26.42;0;3.5
1979;38.1;26.74;0;3.6
1979;37.87;26.84;1.2;3.6
1979;35.38;27.03;5.3;4.4
1979;38.82;26.61;1.1;3.3
1979;38.16;26.69;0;3.6
1979;38.86;26.59;0.3;3.6
1979;37.08;29.06;0;3.7
1979;35.2;30.89;4.9;4.3
1979;40.9;30.3;1;3.5
1979;39.98;30.45;1;3.9
1979;37.56;30.13;2.4;3.8
1979;36.68;29.32;0;3.5
1979;36.99;30.29;3.2;4.6
1979;37;30.24;2.3;4.2
1979;37.23;30.08;0;3.8
1979;39.81;29.26;1;3.6
1979;38.41;39.8;3.5;4.9
1979;39.32;28.83;0.8;4.2
1979;36;30.6;4.9;3.8
1979;39.3;29.12;0.7;3.5
1979;39.9;43.8;5;4.5
1979;36.05;27.68;8.8;4.0
1979;39.51;26;0.9;3.5
1979;36.43;26.31;1;3.8
1979;40.82;33.73;0.1;4.0
1979;35.45;26.52;0;4.0
1979;38.97;29.96;0.8;3.7
1979;39.57;32.2;1;3.7
1979;35.4;26.52;0;4.0
1979;37.93;29.11;0;3.5
1979;37.99;28.91;1;4.2
1979;36.1;28.88;0;3.7
1979;35.9;27.39;9;4.9
1979;38.04;28.95;1;4.3
1979;38.2;26.5;0;3.5
1979;39.1;28.1;1;3.7
1979;36.5;28.16;9.1;3.6
1979;35.2;26.5;7.4;3.9
1979;35.4;26.34;4;4.5
1979;35.61;31.2;8;4.0
1979;35.11;26.38;4.2;3.9
1979;40.4;26.35;0.8;3.6
1979;35;26.49;6.2;4.0
1979;35.1;26.43;3.3;4.1
1979;40.92;29.97;2.3;3.6
1979;35.23;26.42;2.6;4.3
1979;35.24;26.43;1;4.1
1979;35.23;26.41;2.9;3.0
1979;35.6;31.2;3.3;3.9
1979;38.7;38.7;1;4.1
1979;38.98;26.8;3.3;3.6
1979;38.82;26.52;0.9;3.3
1979;38.73;26.4;0;3.5
1979;35.28;26.32;4;4.2
1979;35.34;26.33;4.9;4.4
1979;35.43;26.4;0;4.0
1979;39.01;27.75;1;4.0
1979;35.36;26.39;2.7;3.8
1979;38.83;26.7;0.4;3.7
1979;38.72;26.42;0;3.8
1979;35.48;26.37;3.6;5.1
1979;35.19;26.29;5.3;4.0
1979;39.2;27.1;0;3.6
1979;38.71;26.44;0.1;3.6
1979;35.4;27.18;5.5;4.6
1979;38.53;26.58;1.9;3.7
1979;39.58;28.63;0.7;3.6
1979;39.67;28.52;0;3.5
1979;39.61;28.56;0.4;3.5
1979;39.66;28.65;0.7;5.2
1979;38.61;26.49;0;3.5
1979;39.13;29.74;1;3.5
1979;38.7;26.61;1.8;3.6
1979;38.87;27.19;0;3.5
1979;38.93;26.79;0.1;3.7
1979;38.99;26.59;0;3.6
1979;38.7;26.41;1.5;3.5
1979;35.55;29;0;4.0
1979;38.7;26.3;0;3.5
1979;40.78;31.85;0;4.7
1979;38.79;26.42;0.6;3.5
1979;38.72;26.61;0.2;3.7
1979;38.74;26.55;0.9;3.5
1979;35.7;29;3.3;4.2
1979;38.73;26.54;0;3.6
1979;39.62;28.82;1.2;3.8
1979;36.8;29.03;1.1;4.1
1979;38.74;26.73;0;3.6
1979;38.74;26.44;0.6;3.5
1979;38.71;26.51;0;3.6
1979;38.74;26.53;0.6;3.6
1979;38.64;26.61;2.1;4.2
1979;38.68;26.61;1;3.6
1979;38.68;26.48;0;3.6
1979;38.77;26.61;0;3.5
1979;38.7;26.56;0;3.4
1979;38.71;26.54;0;3.5
1979;38.68;26.59;0.7;3.6
1979;38.72;26.61;0.6;4.2
1979;38.74;26.5;0;3.5
1979;38.79;26.9;1.9;3.5
1979;38.69;26.58;1;3.6
1979;38.68;26.47;1;3.4
1979;38.74;26.4;0;3.5
1979;38.71;26.56;0.5;3.5
1979;38.72;26.64;1.1;4.8
1979;38.72;26.46;1;3.4
1979;38.6;26.1;0;3.5
1979;38.6;26.2;0;3.5
1979;38.73;26.53;0.7;3.8
1979;38.76;26.62;0.6;3.7
1979;38.81;26.54;2.1;3.4
1979;38.75;26.71;0.1;3.5
1979;39.59;28.8;1;3.6
1979;38.72;26.43;0;3.2
1979;38.79;26.53;1;3.4
1979;38.78;26.62;0.5;3.5
1979;39.13;30.7;1;3.7
1979;38.87;26.68;0.7;3.6
1979;38.77;26.62;0;3.4
1979;38.88;26.71;1;3.5
1979;38.77;26.6;3.6;3.5
1979;38.69;26.74;2.4;4.3
1979;38.8;26.65;1;3.6
1979;38.79;26.57;1.5;5.5
1979;39.37;29.84;1;3.5
1979;39.48;26.95;1;3.8
1979;37.7;26.5;0;3.6
1979;38.41;26.1;0;3.4
1979;40.89;33.58;1;4.1
1979;36.46;31.72;11.1;5.8
1979;41;33.55;1;4.2
1979;38.9;27.5;3.3;3.8
1979;39.38;29.03;0.2;3.6
1979;35.7;27.54;0;4.3
1979;38.75;27.81;1;3.5
1979;38.18;27.59;1;3.7
1979;38.95;27.23;1;3.7
1979;36.89;27.24;1;4.1
1979;36.7;26.56;0;3.7
1979;38.94;31.34;1;3.7
1979;40.61;32.88;0;3.9
1979;37.54;36.16;4.5;4.7
1979;41.26;44.08;0.3;4.7
1979;37.6;27.1;0;4.0
1979;35.79;29.2;1;4.0
1979;37.47;29.8;1;3.5
1979;38.41;26.7;1;3.7
1979;39.33;41.51;8.9;4.5
1979;39.12;43.91;4.4;4.9
1979;35.96;30.65;6.2;4.4
1979;41.3;33.3;1;3.8
1979;40.88;31.04;0.9;3.7
1979;39.36;29.05;0.5;3.6
1979;35.02;28.05;5.2;4.0
1979;35.09;27.7;0;3.9
1979;38.35;27.25;0.9;3.9
1979;36.28;26.67;0;3.9
1979;38.5;39.5;1;4.5
1979;36.82;26.37;0;3.5
1979;37.82;27.4;1;3.5
1979;37.17;30.51;1.8;3.5
1979;37.84;27.6;1;3.5
1979;38.98;30.28;1;3.8
1979;38.18;29.5;0;3.8
1979;37.52;26.94;0;3.5
1979;36.63;27.05;13.6;3.9
1979;39.29;29.05;1;3.5
1979;39.24;29.03;1;3.5
1979;39.37;29.07;0.3;3.7
1979;35.99;31.3;6.7;4.0
1979;40.2;27.63;0.7;3.6
1979;40.25;27.06;0.2;3.7
1979;40.23;27.03;1;3.7
1979;40.22;27.05;1;3.5
1979;37.33;29.56;0;3.9
1979;38.41;36.1;1;3.8
1979;37.3;29.9;1;3.5
1979;41.32;44.2;0.3;4.6
1979;37.49;30.04;1.2;3.5
1979;38.06;36.6;1;4.0
1979;37.3;29.66;1;3.5
1979;37.31;29.63;1;3.6
1979;39.9;33.1;1;3.8
1979;39.9;33.6;1;3.7
1979;39;26.7;1;3.5
1979;39.97;39.64;4.2;4.4
1979;39.91;39.6;1.1;4.9
1979;39.01;26.48;1;3.5
1979;35.69;31.05;10.1;4.0
1979;40.3;29.26;0;4.3
1979;39.31;29.15;1;3.8
1979;38.3;36.5;0;4.2
1979;36.41;26.8;14.6;3.7
1978;39.17;27.36;1;3.6
1978;36.6;28.38;1.2;4.0
1978;37.54;30.05;0;3.7
1978;40.5;34.97;1.7;4.6
1978;38.07;37.43;3.7;5.0
1978;36.04;26.39;11.4;5.0
1978;39.9;44.1;1;4.4
1978;39.1;26.65;0;3.6
1978;38.6;32;1;3.7
1978;38.33;26.56;0.8;3.7
1978;36.8;29.06;0;3.5
1978;35.22;28;3.3;4.1
1978;41.3;34.3;0;3.9
1978;36.93;27.85;1;3.8
1978;37.4;38.1;3.3;4.5
1978;38.1;38.44;4;4.1
1978;35.9;27.2;3.3;4.2
1978;40.91;32.35;1;4.2
1978;35.03;27.82;7.3;4.0
1978;36.21;26.98;14.9;3.7
1978;39.91;29.36;1;3.8
1978;36.04;27.24;0.9;4.0
1978;36.67;29.22;0;3.6
1978;36.69;27.07;16.7;4.3
1978;39.74;29.3;1;3.6
1978;37.19;31.46;1;3.5
1978;37.03;28.1;0.9;3.6
1978;37.06;28.09;0.6;3.5
1978;41.07;33.21;0.2;4.1
1978;36.84;28.96;0;3.5
1978;36.1;26.99;1;4.0
1978;35.8;27.4;3.3;4.0
1978;38.83;26.74;1;3.6
1978;37.68;29.3;1;4.1
1978;36.97;28.5;1;3.8
1978;37.35;30.9;0.8;3.6
1978;37.5;29.2;1;3.8
1978;37.5;29.2;0;3.5
1978;35.2;27.17;1;4.3
1978;35.13;27.16;7.5;4.2
1978;35.24;27.08;5.2;4.3
1978;38.49;27.32;4.4;4.2
1978;35.34;27.15;5.8;4.1
1978;37.87;26.94;1;3.6
1978;38.03;38.47;2.6;4.2
1978;36.5;29;1;3.6
1978;37.97;38.59;2.2;4.5
1978;38.34;30.7;0.1;3.5
1978;38.06;38.85;3.1;4.6
1978;37.33;29.25;0.7;3.8
1978;36.64;28.93;0;3.8
1978;36.91;29.28;2.9;4.0
1978;38.83;27.86;0.1;3.7
1978;36.5;26.8;1;3.8
1978;40.65;29.6;3.3;3.7
1978;40.5;30.1;1;3.9
1978;40.64;29.99;0;3.5
1978;36.9;30.6;1;4.1
1978;41.2;33.4;0;4.0
1978;35.61;31.24;1;3.9
1978;36.94;28.31;0.6;3.8
1978;41.94;43.87;0.4;4.8
1978;36.39;27.67;10.5;4.0
1978;36;28.9;0;3.7
1978;36.4;29.04;0;3.7
1978;36.8;29.08;1;4.3
1978;40.81;30.33;1;3.7
1978;41.25;43.99;0.8;4.7
1978;40.3;33.8;1;4.1
1978;39.02;29.72;2.4;3.9
1978;36.47;27.56;11.2;3.8
1978;40.2;26.1;1;3.7
1978;38.34;27.16;1;3.7
1978;37.49;30.2;1;3.8
1978;37.48;30.25;0;3.6
1978;38.2;31.5;1;3.5
1978;37.57;30.02;2.8;4.6
1978;36.14;28.6;1.9;3.5
1978;39.1;29.9;1;2.6
1978;39.88;29.19;0.5;3.6
1978;39.68;29.42;0;2.6
1978;37.15;28.1;0;3.5
1978;39.49;33.2;0;3.9
1978;39.5;33.3;1;4.0
1978;39.45;33.19;2.3;4.9
1978;38.5;31.2;1;3.7
1978;41.23;44.04;1;4.4
1978;35.3;31.1;0;4.0
1978;40.88;27.89;0;3.5
1978;37.54;28.81;0;4.8
1978;39.29;29.07;0.1;3.6
1978;40.4;26.1;0;3.5
1978;36.6;26.4;3.3;4.1
1978;37.6;29.36;3.3;3.7
1978;35.77;31.3;1;4.3
1978;40.79;27.68;2.8;4.4
1978;36.3;31.9;3.3;3.8
1978;39;27.24;4.8;3.9
1978;38.7;26.4;0;3.5
1978;35.61;26.96;3.3;4.0
1978;40.35;42.65;1.3;4.5
1978;39;29.35;1;3.5
1978;38.99;29.3;1;3.6
1978;38.19;30.1;0;3.6
1978;36.7;27.3;1;3.8
1978;38.66;31.1;0;3.8
1978;40.2;29.6;1;4.3
1978;39.66;28.61;1;3.8
1978;37.98;27.7;0;3.6
1978;38.58;27.61;0;3.7
1978;39.28;26.79;0;3.8
1978;38.88;30.8;0;3.7
1978;38.8;31.5;1;3.6
1978;38.74;31.6;1;4.0
1978;38.05;27.71;1;4.0
1978;40.5;28.8;1;3.5
1978;35.22;36.21;4.8;4.0
1978;40.5;29.7;1;3.6
1978;38.24;27.22;1.7;3.8
1978;38.2;27.1;5.6;4.7
1978;38.31;27.1;5.6;3.8
1978;36.3;26.6;10;4.0
1978;37.85;27.5;1;3.6
1978;36.89;29.1;0.6;3.9
1978;37.04;29.07;0;3.7
1978;35.8;28.56;1;3.7
1978;37;29.07;1;3.5
1978;36.93;29.12;1.1;3.7
1978;36.88;29.12;1;3.8
1978;40.39;26.2;1;3.7
1978;36.73;28.88;0;3.5
1978;37.2;28.99;1;4.9
1978;36.9;28.8;1;3.6
1978;36.38;28.92;1;3.8
1978;38.89;34.16;1;3.5
1978;38.72;26.97;1;3.7
1978;39.46;26.36;0.8;3.9
1978;39.43;26.3;1.1;3.7
1978;36.94;31.01;11;3.8
1978;36.98;28.7;0.4;3.7
1978;37.81;26.88;0.5;4.0
1978;40.86;28.06;1;3.5
1978;38.2;32.2;3.3;4.3
1978;40.97;42.9;3.8;4.3
1978;36.97;27.15;9.4;4.3
1978;36.7;27.6;1;4.1
1978;38.85;27.8;1;3.9
1978;39.21;26.39;0.5;3.7
1978;37.84;32.66;4.1;4.4
1978;40.35;26.37;1;3.6
1978;36.83;29.03;1;3.6
1978;38.42;27.22;1.1;3.7
1978;35.18;27.99;7.9;3.8
1978;37.23;28.31;0;3.5
1978;35.95;28.59;0;3.5
1978;39.69;39.67;4.2;4.4
1978;39.76;40.01;5.4;4.6
1978;39.67;39.88;4.8;4.7
1978;40.14;28.74;1;4.2
1978;40.15;28.6;1;3.9
1978;36.97;28.76;0;3.9
1978;38.39;31.85;0;3.9
1978;40.47;29.79;0;3.5
1978;35.49;26.71;6.6;4.0
1978;39.54;26.13;0;3.7
1978;37.07;36.84;4.2;4.4
1978;38;27.6;0;4.0
1978;39;43.6;5.5;4.3
1978;39.3;44.5;3.3;4.5
1978;38.57;27.04;0;3.8
1978;39.02;27.97;1;3.8
1978;40.42;30.15;0;3.5
1978;39.05;27.69;1;3.7
1978;39.7;28.8;0;3.6
1978;37.4;28.8;0;3.6
1978;39.06;28.1;0.9;3.6
1978;38.11;28.26;1;3.6
1978;39.51;43.7;5.6;4.4
1978;39;27.7;1;3.5
1978;40.96;29.4;0;3.5
1978;36.6;27.6;0;3.7
1978;39.53;32.08;1;3.8
1978;38.9;27.6;1;3.5
1978;38.93;27.9;1;4.1
1978;41.04;44.26;1.4;4.6
1978;39.4;41.4;13.9;4.6
1978;38.7;27.9;1;3.7
1978;40.33;29.13;1;4.2
1978;40;30.5;0;3.6
1978;37.48;28.86;0.5;4.4
1978;40.4;26;1;3.9
1978;38.08;28.8;0;3.7
1978;39.9;29;1;3.5
1978;40.11;42.37;6.7;4.6
1978;39.78;28.68;1;4.0
1978;38.87;27.52;1;3.6
1978;41.56;44.27;1.3;5.3
1977;37.29;29.92;0;4.2
1977;36.2;33.1;0;3.7
1977;39.33;28.22;0.8;3.9
1977;36.7;26.4;0;4.0
1977;38.45;27.4;0;3.6
1977;38.47;27.28;0.5;4.0
1977;38.5;28.5;0;4.4
1977;38.41;27.19;2.4;5.3
1977;38.43;27.29;0;3.5
1977;40.37;26;0;3.8
1977;36.46;28.77;0;3.8
1977;36.7;28.3;0;3.9
1977;37.31;36.2;6.8;4.7
1977;39.43;28.15;2.2;3.8
1977;39.49;27.98;0;3.6
1977;39.37;27.88;1;3.9
1977;39.44;28.03;1;3.6
1977;39.36;27.99;0.3;3.9
1977;39.45;27.97;1;3.5
1977;39.36;29.13;1;4.3
1977;38.35;27.23;2.7;4.9
1977;39.51;27.81;1;3.7
1977;35.97;30.9;0;4.1
1977;35.96;27.79;8.1;5.2
1977;37.72;32.1;3.1;4.2
1977;36.94;28.03;0;3.7
1977;37.94;27.99;1;4.3
1977;37.92;27.92;1;4.0
1977;37.3;29.9;1;3.6
1977;37.7;27.5;3.3;3.5
1977;36.2;28.2;0;3.7
1977;40.26;27.95;1.1;3.8
1977;41.1;32.2;2.3;3.6
1977;35.78;27.47;4;4.1
1977;40.81;28.16;1;3.8
1977;37.94;27.9;0.4;4.0
1977;37.29;29.36;0;3.6
1977;37.8;27.4;0;3.5
1977;40.6;29.1;0;3.8
1977;40.7;29.1;1;3.6
1977;39.31;43.53;3.8;4.9
1977;40.6;29.3;1;3.8
1977;37.95;27.9;1;3.9
1977;37.99;27.8;1;3.9
1977;36.22;27.59;0;3.6
1977;36.8;26.8;0;3.5
1977;37.7;27;0;3.5
